timestamp,source_ip,destination_ip,protocol,port,threat,user_agent,location,bytes_sent,bytes_received
2025-05-24 23:41:27,250.90.58.216,125.111.29.22,ICMP,80,none,Mozilla/5.0,ZA,3014,4917
2025-05-24 23:41:28,77.17.249.212,132.178.2.146,TCP,3306,none,Python-urllib/3.8,BR,701,2077
2025-05-24 23:41:29,189.249.224.134,207.28.243.7,ICMP,123,none,curl/7.68.0,FR,4668,4139
2025-05-24 23:41:30,253.171.170.21,28.6.75.101,UDP,123,none,PostmanRuntime/7.28.4,AU,1924,2524
2025-05-24 23:41:31,63.47.4.234,92.86.145.115,TCP,3306,none,Mozilla/5.0,AU,922,659
2025-05-24 23:41:32,77.200.85.205,42.169.205.3,TCP,53,none,curl/7.68.0,IN,4272,318
2025-05-24 23:41:33,206.252.16.43,10.129.9.171,UDP,443,none,Wget/1.20.3,ZA,2847,3028
2025-05-24 23:41:34,209.120.10.200,152.131.163.137,UDP,53,none,Wget/1.20.3,CN,2648,4989
2025-05-24 23:41:35,227.81.141.16,65.108.208.127,ICMP,22,none,Python-urllib/3.8,DE,2533,715
2025-05-24 23:41:36,145.50.32.57,17.200.188.51,ICMP,123,none,Python-urllib/3.8,BR,1205,2040
2025-05-24 23:41:37,238.108.246.202,51.156.152.32,TCP,123,none,PostmanRuntime/7.28.4,ZA,3883,3602
2025-05-24 23:41:38,3.6.200.209,133.156.181.62,TCP,80,none,Wget/1.20.3,RU,522,3977
2025-05-24 23:41:39,250.83.83.175,207.201.94.189,TCP,8080,none,Wget/1.20.3,AU,629,2423
2025-05-24 23:41:40,252.63.25.27,169.83.6.43,ICMP,3306,none,PostmanRuntime/7.28.4,CN,4099,1126
2025-05-24 23:41:41,73.40.139.91,137.196.30.91,TCP,443,none,Python-urllib/3.8,AU,4017,4868
2025-05-24 23:41:42,245.19.245.188,234.127.69.248,UDP,443,none,Wget/1.20.3,AU,3961,1785
2025-05-24 23:41:43,3.25.209.66,58.26.64.42,UDP,22,none,curl/7.68.0,BR,2616,1300
2025-05-24 23:41:44,212.32.184.135,124.81.184.216,UDP,80,none,Mozilla/5.0,IN,4227,2882
2025-05-24 23:41:45,238.13.15.92,98.130.82.139,TCP,22,none,Mozilla/5.0,IN,3663,271
2025-05-24 23:41:46,151.249.170.87,223.217.218.86,ICMP,443,none,Mozilla/5.0,DE,4099,348
2025-05-24 23:41:47,19.64.174.79,109.49.250.40,ICMP,22,none,curl/7.68.0,ZA,3975,184
2025-05-24 23:41:48,205.115.153.253,30.119.132.175,UDP,443,phishing,Wget/1.20.3,IN,1896,2710
2025-05-24 23:41:49,45.191.192.180,175.237.218.133,ICMP,53,none,PostmanRuntime/7.28.4,CA,1264,2921
2025-05-24 23:41:50,223.223.17.198,197.165.211.108,ICMP,123,none,Python-urllib/3.8,US,4396,4979
2025-05-24 23:41:51,134.159.113.19,230.91.210.203,ICMP,22,ddos,Mozilla/5.0,RU,575,2483
2025-05-24 23:41:52,4.122.215.71,223.101.201.164,ICMP,53,none,Python-urllib/3.8,FR,4845,902
2025-05-24 23:41:53,87.204.203.172,244.36.216.12,ICMP,443,none,curl/7.68.0,BR,1925,2799
2025-05-24 23:41:54,219.191.151.48,70.58.208.250,ICMP,22,none,PostmanRuntime/7.28.4,IN,3827,998
2025-05-24 23:41:55,42.135.221.80,30.181.74.45,ICMP,53,none,Mozilla/5.0,AU,851,3812
2025-05-24 23:41:56,228.29.41.93,215.147.113.12,UDP,22,none,curl/7.68.0,BR,1345,1217
2025-05-24 23:41:57,143.43.208.167,218.92.110.119,UDP,443,none,PostmanRuntime/7.28.4,CN,3990,1111
2025-05-24 23:41:58,240.178.215.35,244.199.69.83,UDP,443,none,PostmanRuntime/7.28.4,RU,3755,3050
2025-05-24 23:41:59,224.178.111.76,120.204.150.209,UDP,123,none,Python-urllib/3.8,US,4269,345
2025-05-24 23:42:00,23.98.158.46,219.100.70.31,ICMP,443,none,PostmanRuntime/7.28.4,BR,3836,2528
2025-05-24 23:42:01,20.33.90.68,86.57.19.144,TCP,3306,none,curl/7.68.0,IN,3514,1228
2025-05-24 23:42:02,91.62.196.29,50.50.98.144,UDP,8080,none,Wget/1.20.3,BR,4469,117
2025-05-24 23:42:03,192.23.66.188,203.40.61.205,TCP,53,none,curl/7.68.0,IN,4383,4726
2025-05-24 23:42:04,73.45.192.234,208.246.83.102,ICMP,443,none,Wget/1.20.3,AU,525,2450
2025-05-24 23:42:05,136.170.247.23,251.99.38.94,TCP,53,none,Python-urllib/3.8,IN,2507,4119
2025-05-24 23:42:06,228.109.225.117,133.215.11.188,TCP,443,none,PostmanRuntime/7.28.4,DE,3468,3610
2025-05-24 23:42:07,177.94.71.172,197.59.98.242,ICMP,123,none,Python-urllib/3.8,BR,3689,1080
2025-05-24 23:42:08,14.126.102.103,122.234.248.15,ICMP,3306,none,PostmanRuntime/7.28.4,CN,3124,2385
2025-05-24 23:42:09,246.29.76.170,29.164.249.68,TCP,22,none,Mozilla/5.0,CN,4136,4983
2025-05-24 23:42:10,168.41.231.183,22.98.189.172,UDP,8080,none,curl/7.68.0,DE,4669,4562
2025-05-24 23:42:11,122.214.68.101,127.167.159.214,TCP,8080,none,Mozilla/5.0,DE,4611,2943
2025-05-24 23:42:12,182.27.68.197,6.237.205.226,ICMP,8080,none,Wget/1.20.3,FR,3657,3894
2025-05-24 23:42:13,231.4.172.152,244.144.79.184,ICMP,123,none,Wget/1.20.3,FR,249,2342
2025-05-24 23:42:14,90.231.245.152,7.61.88.30,UDP,443,none,curl/7.68.0,CA,3650,3684
2025-05-24 23:42:15,70.206.54.98,139.9.244.220,TCP,443,none,curl/7.68.0,FR,3397,989
2025-05-24 23:42:16,9.45.31.171,31.151.124.162,TCP,123,none,curl/7.68.0,US,670,804
2025-05-24 23:42:17,50.164.182.180,128.169.163.240,TCP,80,none,Python-urllib/3.8,CA,701,1217
2025-05-24 23:42:18,27.245.14.46,59.179.134.62,TCP,443,none,Python-urllib/3.8,CA,502,4780
2025-05-24 23:42:19,219.46.110.252,120.200.82.25,ICMP,53,malware,PostmanRuntime/7.28.4,IN,2332,4281
2025-05-24 23:42:20,116.75.139.138,15.55.123.236,UDP,8080,none,Wget/1.20.3,BR,2931,4318
2025-05-24 23:42:21,208.2.111.143,245.66.51.141,TCP,123,none,PostmanRuntime/7.28.4,CN,4696,4451
2025-05-24 23:42:22,90.241.51.214,227.107.116.181,TCP,123,none,Wget/1.20.3,IN,820,3262
2025-05-24 23:42:23,88.94.70.122,94.183.46.204,TCP,53,ransomware,PostmanRuntime/7.28.4,US,573,1867
2025-05-24 23:42:24,56.127.158.95,105.66.186.164,UDP,443,none,PostmanRuntime/7.28.4,US,4324,1130
2025-05-24 23:42:25,175.163.102.60,64.67.140.246,ICMP,123,none,curl/7.68.0,ZA,1728,2878
2025-05-24 23:42:26,245.33.254.62,203.216.185.209,TCP,123,none,PostmanRuntime/7.28.4,IN,2281,2070
2025-05-24 23:42:27,166.51.95.97,192.114.213.135,UDP,53,phishing,Python-urllib/3.8,AU,4027,260
2025-05-24 23:42:28,208.75.48.236,50.5.95.173,TCP,8080,none,Mozilla/5.0,US,3242,4460
2025-05-24 23:42:29,13.104.208.174,46.229.27.57,TCP,8080,none,Python-urllib/3.8,CA,4464,4405
2025-05-24 23:42:30,79.198.109.161,49.71.56.99,ICMP,53,none,PostmanRuntime/7.28.4,CA,2123,2015
2025-05-24 23:42:31,198.178.135.253,165.241.221.159,ICMP,22,none,Wget/1.20.3,US,2146,2539
2025-05-24 23:42:32,178.52.245.198,111.84.214.105,TCP,22,none,Python-urllib/3.8,IN,3477,4686
2025-05-24 23:42:33,146.132.129.118,192.122.226.213,ICMP,80,none,curl/7.68.0,DE,3492,2729
2025-05-24 23:42:34,29.245.168.116,129.100.73.66,TCP,22,none,Python-urllib/3.8,IN,1830,1321
2025-05-24 23:42:35,148.187.222.207,245.98.75.136,TCP,123,none,Mozilla/5.0,FR,1874,1502
2025-05-24 23:42:36,145.187.167.178,104.61.31.141,UDP,80,none,Python-urllib/3.8,ZA,2538,4280
2025-05-24 23:42:37,233.238.1.97,196.146.170.179,UDP,22,none,PostmanRuntime/7.28.4,CN,523,3755
2025-05-24 23:42:38,131.231.118.24,35.12.193.187,UDP,3306,none,PostmanRuntime/7.28.4,FR,1229,152
2025-05-24 23:42:39,239.117.232.102,88.40.247.253,TCP,3306,none,PostmanRuntime/7.28.4,AU,3058,4461
2025-05-24 23:42:40,248.104.10.164,52.186.143.192,ICMP,443,none,Python-urllib/3.8,DE,3671,1465
2025-05-24 23:42:41,247.75.25.236,29.254.76.254,ICMP,22,none,Python-urllib/3.8,CA,2752,4056
2025-05-24 23:42:42,44.82.28.228,203.181.151.17,UDP,443,none,Mozilla/5.0,US,2011,4619
2025-05-24 23:42:43,5.71.144.4,153.102.95.150,ICMP,123,none,PostmanRuntime/7.28.4,RU,2910,4992
2025-05-24 23:42:44,2.2.104.129,88.25.87.162,TCP,22,none,curl/7.68.0,FR,336,2199
2025-05-24 23:42:45,33.213.234.251,47.128.96.41,ICMP,8080,none,Python-urllib/3.8,FR,2852,2026
2025-05-24 23:42:46,85.148.191.153,137.199.39.41,ICMP,22,none,Wget/1.20.3,US,3408,4291
2025-05-24 23:42:47,171.120.161.148,158.229.232.113,ICMP,22,ddos,Python-urllib/3.8,US,116,1985
2025-05-24 23:42:48,222.183.194.47,85.210.198.14,ICMP,443,none,Mozilla/5.0,CA,3747,1349
2025-05-24 23:42:49,79.14.87.118,38.156.48.229,UDP,80,none,curl/7.68.0,BR,788,2612
2025-05-24 23:42:50,67.215.142.22,251.228.243.38,UDP,53,phishing,Wget/1.20.3,BR,2491,1862
2025-05-24 23:42:51,193.101.139.40,169.171.129.147,TCP,8080,none,Mozilla/5.0,US,815,4075
2025-05-24 23:42:52,201.150.228.225,14.35.66.23,UDP,8080,none,curl/7.68.0,US,4838,2144
2025-05-24 23:42:53,71.173.155.163,84.71.73.151,TCP,80,none,Wget/1.20.3,US,587,2226
2025-05-24 23:42:54,228.74.130.253,182.79.172.148,ICMP,22,none,Wget/1.20.3,AU,2392,2740
2025-05-24 23:42:55,119.212.44.104,17.126.112.213,TCP,80,none,curl/7.68.0,CN,4797,2321
2025-05-24 23:42:56,142.149.199.31,133.55.36.119,ICMP,80,none,curl/7.68.0,RU,4776,617
2025-05-24 23:42:57,234.23.161.158,225.144.127.141,UDP,123,none,Wget/1.20.3,RU,383,166
2025-05-24 23:42:58,219.104.2.244,233.36.253.211,UDP,8080,phishing,curl/7.68.0,CA,446,2156
2025-05-24 23:42:59,234.127.61.198,165.44.33.193,UDP,22,none,PostmanRuntime/7.28.4,DE,3359,3159
2025-05-24 23:43:00,68.188.233.102,94.190.41.160,UDP,443,none,Mozilla/5.0,RU,2099,3910
2025-05-24 23:43:01,49.92.140.146,13.110.28.81,UDP,53,none,PostmanRuntime/7.28.4,AU,4530,2084
2025-05-24 23:43:02,235.222.11.245,219.61.223.18,TCP,8080,none,curl/7.68.0,DE,594,1432
2025-05-24 23:43:03,188.115.5.50,244.163.139.116,UDP,123,none,Wget/1.20.3,DE,4738,2009
2025-05-24 23:43:04,189.99.139.81,83.24.75.208,ICMP,443,none,PostmanRuntime/7.28.4,ZA,3323,1059
2025-05-24 23:43:05,252.23.9.218,142.155.128.90,UDP,443,none,PostmanRuntime/7.28.4,BR,1754,3769
2025-05-24 23:43:06,137.156.58.129,7.104.53.204,ICMP,80,none,Mozilla/5.0,IN,1447,3116
2025-05-24 23:43:07,38.209.111.9,211.126.78.33,TCP,53,none,Mozilla/5.0,CA,1583,100
2025-05-24 23:43:08,119.121.124.158,63.147.112.64,ICMP,8080,ransomware,Wget/1.20.3,AU,3982,810
2025-05-24 23:43:09,83.241.197.87,82.156.129.172,UDP,443,none,curl/7.68.0,BR,207,3256
2025-05-24 23:43:10,143.191.21.70,72.178.11.10,UDP,3306,ddos,PostmanRuntime/7.28.4,RU,140,1530
2025-05-24 23:43:11,184.247.90.167,221.130.187.27,TCP,3306,malware,Python-urllib/3.8,CA,290,4020
2025-05-24 23:43:12,192.217.157.231,33.135.148.168,ICMP,53,phishing,Wget/1.20.3,ZA,1508,3639
2025-05-24 23:43:13,253.97.111.154,215.69.199.185,UDP,443,none,PostmanRuntime/7.28.4,IN,1219,3608
2025-05-24 23:43:14,55.195.68.137,10.196.144.193,ICMP,443,none,Mozilla/5.0,RU,464,4159
2025-05-24 23:43:15,67.225.56.200,152.164.16.52,UDP,80,none,Python-urllib/3.8,IN,2950,303
2025-05-24 23:43:16,140.198.153.59,153.27.25.215,ICMP,80,none,PostmanRuntime/7.28.4,RU,3486,873
2025-05-24 23:43:17,225.239.59.107,237.181.233.176,TCP,80,none,Mozilla/5.0,CA,1032,4526
2025-05-24 23:43:18,27.37.114.114,69.226.238.186,TCP,443,none,curl/7.68.0,RU,864,3738
2025-05-24 23:43:19,168.63.32.72,124.5.189.2,UDP,53,none,PostmanRuntime/7.28.4,ZA,3901,3825
2025-05-24 23:43:20,14.213.176.4,147.207.174.60,UDP,3306,none,Wget/1.20.3,US,1903,164
2025-05-24 23:43:21,178.31.183.187,148.30.151.154,ICMP,443,none,curl/7.68.0,FR,142,1552
2025-05-24 23:43:22,3.232.126.114,239.190.241.88,TCP,80,none,Wget/1.20.3,BR,772,954
2025-05-24 23:43:23,21.241.223.70,93.124.145.144,UDP,8080,none,Mozilla/5.0,RU,1445,1755
2025-05-24 23:43:24,101.64.190.124,107.111.50.27,ICMP,443,none,Wget/1.20.3,AU,1408,552
2025-05-24 23:43:25,12.102.50.117,155.97.187.127,ICMP,443,none,Python-urllib/3.8,CN,4342,4363
2025-05-24 23:43:26,76.117.100.9,23.137.171.73,ICMP,3306,none,Wget/1.20.3,ZA,4903,2589
2025-05-24 23:43:27,232.166.203.117,153.146.101.197,ICMP,80,none,curl/7.68.0,BR,2223,1970
2025-05-24 23:43:28,224.125.191.242,158.45.56.192,TCP,22,none,Mozilla/5.0,FR,972,1694
2025-05-24 23:43:29,29.15.16.63,127.97.85.78,ICMP,80,none,Wget/1.20.3,RU,3205,599
2025-05-24 23:43:30,234.117.62.213,201.159.77.141,TCP,53,none,Python-urllib/3.8,FR,4771,3866
2025-05-24 23:43:31,38.234.22.57,124.73.130.2,UDP,8080,none,Wget/1.20.3,AU,555,2937
2025-05-24 23:43:32,243.168.175.240,31.98.128.79,ICMP,443,none,Python-urllib/3.8,DE,3657,1985
2025-05-24 23:43:33,138.130.42.223,218.199.215.208,ICMP,8080,none,PostmanRuntime/7.28.4,RU,4476,2179
2025-05-24 23:43:34,13.31.30.204,148.97.4.90,UDP,123,malware,curl/7.68.0,BR,2253,1984
2025-05-24 23:43:35,125.19.149.168,26.29.31.17,UDP,3306,none,Wget/1.20.3,FR,1887,3891
2025-05-24 23:43:36,201.250.16.253,139.32.62.214,TCP,53,ddos,Python-urllib/3.8,CA,1558,2153
2025-05-24 23:43:37,27.46.33.70,219.169.14.33,TCP,443,none,curl/7.68.0,US,3905,522
2025-05-24 23:43:38,214.245.2.171,206.148.4.128,UDP,3306,none,Mozilla/5.0,RU,2561,3946
2025-05-24 23:43:39,173.135.33.47,37.138.91.229,ICMP,80,phishing,PostmanRuntime/7.28.4,US,572,2550
2025-05-24 23:43:40,68.251.80.57,190.143.78.137,ICMP,80,none,curl/7.68.0,FR,4102,1304
2025-05-24 23:43:41,95.211.142.134,97.161.139.123,TCP,53,ransomware,PostmanRuntime/7.28.4,DE,2375,2715
2025-05-24 23:43:42,155.46.65.243,77.120.182.193,ICMP,443,none,Python-urllib/3.8,DE,2830,2249
2025-05-24 23:43:43,208.62.186.171,58.163.45.155,UDP,53,none,Wget/1.20.3,CA,2914,1944
2025-05-24 23:43:44,163.81.199.73,142.90.18.49,ICMP,443,none,curl/7.68.0,CN,3399,930
2025-05-24 23:43:45,103.26.38.189,32.100.86.178,ICMP,80,phishing,Wget/1.20.3,AU,3615,391
2025-05-24 23:43:46,221.187.30.96,173.99.104.20,TCP,123,none,Wget/1.20.3,IN,2108,1844
2025-05-24 23:43:47,177.15.120.10,35.150.24.111,TCP,80,none,Python-urllib/3.8,IN,2991,182
2025-05-24 23:43:48,57.159.9.12,104.146.165.56,UDP,80,none,Wget/1.20.3,CN,1574,4302
2025-05-24 23:43:49,58.12.35.194,83.172.119.91,UDP,3306,none,curl/7.68.0,RU,1572,4271
2025-05-24 23:43:50,218.121.19.51,64.76.47.253,ICMP,123,none,PostmanRuntime/7.28.4,US,373,590
2025-05-24 23:43:51,207.55.46.155,126.134.9.27,TCP,53,none,Python-urllib/3.8,FR,3863,4195
2025-05-24 23:43:52,53.251.196.147,162.141.130.133,UDP,53,none,curl/7.68.0,CN,4497,2917
2025-05-24 23:43:53,166.73.41.58,46.160.208.43,UDP,80,none,Python-urllib/3.8,DE,1589,302
2025-05-24 23:43:54,110.23.101.216,188.152.227.215,TCP,53,none,curl/7.68.0,AU,1186,2402
2025-05-24 23:43:55,81.101.224.250,148.11.247.28,UDP,53,ransomware,Wget/1.20.3,DE,3158,3447
2025-05-24 23:43:56,138.19.2.162,161.173.135.251,ICMP,443,none,Mozilla/5.0,RU,287,576
2025-05-24 23:43:57,38.155.100.196,116.166.233.28,TCP,3306,none,PostmanRuntime/7.28.4,CN,2033,4233
2025-05-24 23:43:58,102.119.21.14,89.5.133.22,UDP,53,none,curl/7.68.0,DE,929,2056
2025-05-24 23:43:59,44.45.250.205,43.229.1.27,TCP,443,none,Wget/1.20.3,ZA,4946,3084
2025-05-24 23:44:00,166.212.202.204,172.195.118.84,ICMP,8080,none,Mozilla/5.0,CA,1180,4897
2025-05-24 23:44:01,242.43.33.51,79.41.215.160,TCP,3306,none,curl/7.68.0,US,4858,4363
2025-05-24 23:44:02,198.108.19.125,180.189.200.111,TCP,443,ransomware,Mozilla/5.0,CN,4342,2403
2025-05-24 23:44:03,254.49.67.231,66.240.186.221,ICMP,53,none,PostmanRuntime/7.28.4,CN,310,4845
2025-05-24 23:44:04,248.25.137.34,119.212.191.250,UDP,3306,none,PostmanRuntime/7.28.4,US,1285,3272
2025-05-24 23:44:05,229.148.223.18,221.50.3.69,UDP,22,none,curl/7.68.0,AU,2781,1897
2025-05-24 23:44:06,138.157.184.157,167.115.102.138,TCP,8080,none,Python-urllib/3.8,US,4936,864
2025-05-24 23:44:07,135.172.253.159,203.137.232.72,ICMP,443,none,curl/7.68.0,US,347,4888
2025-05-24 23:44:08,126.108.43.177,73.225.84.172,TCP,123,none,Python-urllib/3.8,AU,777,1772
2025-05-24 23:44:09,1.90.251.88,22.5.27.216,ICMP,8080,malware,curl/7.68.0,CA,836,2926
2025-05-24 23:44:10,89.123.39.155,67.127.230.150,ICMP,8080,none,Mozilla/5.0,FR,152,856
2025-05-24 23:44:11,123.70.208.32,100.222.91.91,ICMP,123,none,PostmanRuntime/7.28.4,ZA,1552,2903
2025-05-24 23:44:12,50.242.191.59,57.129.50.160,TCP,8080,none,Wget/1.20.3,FR,1955,2606
2025-05-24 23:44:13,76.7.187.165,229.235.136.181,TCP,53,none,Wget/1.20.3,AU,943,4311
2025-05-24 23:44:14,90.145.61.211,18.34.93.36,TCP,80,none,Python-urllib/3.8,AU,1419,3339
2025-05-24 23:44:15,146.64.205.56,240.217.70.240,ICMP,80,none,Mozilla/5.0,AU,4282,3738
2025-05-24 23:44:16,248.241.96.151,232.206.45.121,TCP,443,none,Wget/1.20.3,FR,3560,3765
2025-05-24 23:44:17,37.141.119.53,38.49.225.92,TCP,443,none,PostmanRuntime/7.28.4,AU,1209,4814
2025-05-24 23:44:18,231.210.126.179,190.134.100.201,UDP,8080,none,Python-urllib/3.8,DE,1068,2734
2025-05-24 23:44:19,195.35.206.91,50.172.46.141,ICMP,8080,none,curl/7.68.0,RU,946,1223
2025-05-24 23:44:20,249.54.147.15,14.74.33.190,UDP,443,phishing,Wget/1.20.3,FR,964,577
2025-05-24 23:44:21,248.236.234.223,34.54.185.156,TCP,123,none,Mozilla/5.0,IN,1909,264
2025-05-24 23:44:22,193.198.103.154,53.196.23.180,UDP,80,none,Wget/1.20.3,DE,1079,3683
2025-05-24 23:44:23,78.225.176.169,193.198.15.252,UDP,443,none,Wget/1.20.3,DE,3349,660
2025-05-24 23:44:24,175.162.154.190,126.168.193.33,UDP,443,none,Python-urllib/3.8,RU,3227,198
2025-05-24 23:44:25,171.97.198.39,186.164.77.87,TCP,80,none,Python-urllib/3.8,ZA,3840,2329
2025-05-24 23:44:26,85.182.231.147,114.10.226.251,ICMP,22,none,PostmanRuntime/7.28.4,ZA,2418,4942
2025-05-24 23:44:27,17.107.51.67,124.110.168.179,TCP,8080,ddos,PostmanRuntime/7.28.4,AU,2200,163
2025-05-24 23:44:28,226.60.177.202,219.239.83.112,TCP,123,none,Mozilla/5.0,AU,3699,2384
2025-05-24 23:44:29,220.23.108.209,121.83.245.118,UDP,8080,none,Python-urllib/3.8,BR,3279,4012
2025-05-24 23:44:30,66.92.251.21,4.241.245.228,UDP,123,none,PostmanRuntime/7.28.4,FR,1716,486
2025-05-24 23:44:31,216.157.161.252,61.5.215.171,TCP,123,none,Mozilla/5.0,ZA,3572,2438
2025-05-24 23:44:32,186.8.175.64,162.227.15.83,TCP,53,none,Wget/1.20.3,FR,4818,369
2025-05-24 23:44:33,131.182.127.168,204.98.170.134,ICMP,80,none,Python-urllib/3.8,ZA,4040,636
2025-05-24 23:44:34,179.167.206.100,157.171.217.33,TCP,53,none,Mozilla/5.0,DE,2628,1170
2025-05-24 23:44:35,61.240.21.29,184.20.215.253,UDP,123,none,curl/7.68.0,RU,1729,1722
2025-05-24 23:44:36,126.133.250.131,72.2.57.84,ICMP,123,none,curl/7.68.0,FR,3404,3002
2025-05-24 23:44:37,207.45.160.12,123.234.139.124,ICMP,443,none,Wget/1.20.3,IN,4059,4804
2025-05-24 23:44:38,4.220.208.209,168.57.116.142,TCP,8080,none,PostmanRuntime/7.28.4,DE,4807,3358
2025-05-24 23:44:39,51.117.24.65,17.184.247.13,ICMP,8080,none,PostmanRuntime/7.28.4,AU,1783,147
2025-05-24 23:44:40,77.57.140.25,209.135.232.244,UDP,22,none,curl/7.68.0,ZA,2713,4163
2025-05-24 23:44:41,16.55.225.71,74.167.11.37,ICMP,80,ransomware,PostmanRuntime/7.28.4,BR,4277,4198
2025-05-24 23:44:42,158.217.105.242,40.93.208.52,TCP,443,ddos,curl/7.68.0,ZA,4170,2516
2025-05-24 23:44:43,67.140.114.234,37.241.242.155,UDP,80,malware,Wget/1.20.3,US,1081,4551
2025-05-24 23:44:44,140.249.211.90,57.11.155.93,ICMP,3306,none,curl/7.68.0,AU,4223,1463
2025-05-24 23:44:45,110.250.254.74,246.72.95.247,ICMP,80,none,PostmanRuntime/7.28.4,DE,4395,3629
2025-05-24 23:44:46,99.139.73.43,155.40.184.35,TCP,53,none,Wget/1.20.3,FR,1133,756
2025-05-24 23:44:47,235.178.76.17,182.128.84.129,UDP,80,none,Mozilla/5.0,RU,598,1018
2025-05-24 23:44:48,254.108.156.5,43.179.185.1,ICMP,8080,none,Python-urllib/3.8,BR,2403,3667
2025-05-24 23:44:49,135.142.162.220,39.212.223.147,UDP,3306,none,Wget/1.20.3,DE,953,1489
2025-05-24 23:44:50,117.21.46.97,157.160.217.220,UDP,443,none,PostmanRuntime/7.28.4,FR,4266,4501
2025-05-24 23:44:51,241.120.64.15,205.4.86.93,ICMP,8080,none,curl/7.68.0,ZA,268,3959
2025-05-24 23:44:52,144.77.118.74,184.125.56.1,UDP,3306,none,Mozilla/5.0,CA,1793,3725
2025-05-24 23:44:53,147.107.166.188,59.19.120.162,UDP,8080,none,Mozilla/5.0,RU,4660,1059
2025-05-24 23:44:54,185.107.111.68,19.241.175.77,TCP,3306,none,Python-urllib/3.8,FR,2632,959
2025-05-24 23:44:55,4.128.115.219,218.78.229.24,UDP,53,none,Mozilla/5.0,ZA,1097,2884
2025-05-24 23:44:56,21.254.122.195,208.199.11.44,TCP,53,phishing,curl/7.68.0,US,570,2128
2025-05-24 23:44:57,67.62.39.12,3.52.191.108,TCP,53,none,Python-urllib/3.8,DE,3346,282
2025-05-24 23:44:58,157.15.243.216,191.122.191.240,TCP,8080,ddos,PostmanRuntime/7.28.4,IN,183,2547
2025-05-24 23:44:59,250.208.194.250,223.57.6.160,UDP,80,none,PostmanRuntime/7.28.4,RU,3279,4327
2025-05-24 23:45:00,112.242.79.25,145.212.196.113,UDP,22,none,Python-urllib/3.8,CN,3674,2580
2025-05-24 23:45:01,95.93.47.64,91.35.228.112,ICMP,80,ransomware,curl/7.68.0,BR,963,1487
2025-05-24 23:45:02,64.43.66.93,65.93.40.243,ICMP,22,none,Python-urllib/3.8,BR,4310,3384
2025-05-24 23:45:03,75.94.64.60,96.170.200.246,UDP,8080,none,Mozilla/5.0,AU,1042,4074
2025-05-24 23:45:04,183.98.8.235,48.27.146.189,TCP,3306,none,curl/7.68.0,RU,3911,668
2025-05-24 23:45:05,251.204.58.210,18.167.99.204,UDP,8080,none,Wget/1.20.3,CA,4869,1653
2025-05-24 23:45:06,49.145.128.154,201.239.229.243,TCP,80,none,Python-urllib/3.8,IN,1930,3449
2025-05-24 23:45:07,244.166.221.137,86.161.152.37,UDP,53,none,PostmanRuntime/7.28.4,RU,576,3613
2025-05-24 23:45:08,26.8.90.154,24.120.49.105,UDP,8080,none,Mozilla/5.0,FR,118,4048
2025-05-24 23:45:09,1.140.244.76,199.182.136.116,UDP,443,phishing,curl/7.68.0,CA,2698,4306
2025-05-24 23:45:10,249.141.20.181,34.229.50.67,ICMP,22,none,curl/7.68.0,CA,4019,426
2025-05-24 23:45:11,86.202.145.131,110.242.92.222,TCP,443,phishing,Wget/1.20.3,FR,3271,1241
2025-05-24 23:45:12,117.70.186.224,192.53.122.232,TCP,8080,ransomware,Mozilla/5.0,AU,3617,1059
2025-05-24 23:45:13,172.90.207.142,231.237.45.98,TCP,123,none,Python-urllib/3.8,CA,1083,1418
2025-05-24 23:45:14,34.81.215.170,42.223.73.76,TCP,3306,none,Wget/1.20.3,AU,3564,585
2025-05-24 23:45:15,155.163.127.32,184.179.45.158,ICMP,3306,none,Mozilla/5.0,DE,4482,2703
2025-05-24 23:45:16,170.57.25.253,111.59.241.202,TCP,443,none,Wget/1.20.3,DE,2451,3356
2025-05-24 23:45:17,64.67.130.40,168.12.239.209,UDP,80,none,Mozilla/5.0,FR,3476,4414
2025-05-24 23:45:18,112.27.88.65,195.15.175.196,TCP,53,none,Mozilla/5.0,BR,4232,1941
2025-05-24 23:45:19,79.233.6.235,9.31.72.148,ICMP,53,ransomware,Python-urllib/3.8,RU,1464,1493
2025-05-24 23:45:20,58.44.121.124,219.154.195.88,TCP,8080,none,PostmanRuntime/7.28.4,US,2134,1535
2025-05-24 23:45:21,139.184.182.73,161.180.181.98,ICMP,3306,none,Python-urllib/3.8,US,2448,4515
2025-05-24 23:45:22,171.7.95.56,81.40.76.130,ICMP,53,none,PostmanRuntime/7.28.4,FR,693,2579
2025-05-24 23:45:23,226.112.19.130,221.79.65.68,UDP,80,phishing,PostmanRuntime/7.28.4,CA,3079,1334
2025-05-24 23:45:24,7.45.224.38,244.172.241.159,TCP,53,none,Mozilla/5.0,BR,2520,532
2025-05-24 23:45:25,23.60.102.20,144.96.119.50,ICMP,443,none,Wget/1.20.3,CN,200,3525
2025-05-24 23:45:26,88.60.83.9,192.209.20.54,UDP,123,ddos,curl/7.68.0,DE,2474,1031
2025-05-24 23:45:27,190.199.220.76,212.92.65.247,TCP,22,none,PostmanRuntime/7.28.4,US,4455,1704
2025-05-24 23:45:28,252.35.15.25,227.55.51.78,UDP,80,none,Python-urllib/3.8,ZA,1146,3982
